,Unnamed: 0,runway_id,airport_code,length_ft,width_ft,surface_type
5159,25202,235828,LFGJ,7318,148,ASP
5160,25203,236030,LFGK,3458,98,ASP
5161,25204,508436,LFGK,2296,262,Turf
5162,25206,260025,LFGQ,2400,82,Asphalt
5163,25207,505912,LFGQ,2034,197,Grass
5164,25211,235900,LFGW,3675,66,ASP
5165,25219,335387,LFHM,1798,59,ASP
5166,25221,235904,LFHO,4675,98,Paved
5167,25222,235887,LFHP,4570,98,Paved
5168,25223,235888,LFHP,3084,262,Unpaved
5169,25224,235989,LFHQ,4298,98,ASP
5170,25226,235829,LFHS,3737,98,ASP
5171,25227,541469,LFHS,2411,262,GRS
5172,25230,235909,LFHV,3412,98,ASP
5173,25231,235910,LFHV,3609,262,GRS
5174,25233,235837,LFHY,4265,98,ASP
5175,25234,541471,LFHY,1083,98,GRS
5176,25235,541470,LFHY,2766,131,GRS
5177,25236,236066,LFIF,4265,66,ASP
5178,25237,235987,LFIG,3445,66,CON
5179,25244,236049,LFJL,8202,148,ASP
5180,25245,235821,LFJR,5906,148,ASP
5181,25246,540892,LFJR,2362,148,GRS
5182,25247,540893,LFJR,3609,328,GRS
5183,25253,235886,LFKB,8266,148,ASP
5184,25254,235994,LFKC,7579,131,CON
5185,25255,235942,LFKF,8136,148,ASP
5186,25257,236046,LFKJ,7897,148,ASP
5187,25259,235903,LFKO,4593,98,ASP
5188,25261,235957,LFKS,8619,148,CON
5189,25262,235833,LFKT,3084,65,ASP
5190,25263,356616,LFKX,1332,49,ASP
5191,25265,235902,LFLA,5413,98,ASP
5192,25266,235958,LFLB,6628,148,ASP
5193,25267,314475,LFLC,2313,197,Grass - Herbe
5194,25268,236052,LFLC,9885,148,ASP
5195,25269,260346,LFLC,2953,161,Grass - Herbe
5196,25270,235953,LFLD,5085,148,ASP
5197,25271,236032,LFLE,3281,66,ASP
5198,25272,236029,LFLH,4725,98,ASP
5199,25273,235901,LFLI,4265,98,ASP
5200,25274,312585,LFLJ,1762,131,Asphalt
5201,25275,235875,LFLL,8760,148,ASP
5202,25276,235874,LFLL,13124,148,ASP
5203,25277,235937,LFLM,4036,79,ASP
5204,25278,236005,LFLN,6660,148,CON
5205,25279,236004,LFLN,4921,98,CON
5206,25280,236061,LFLO,4790,98,Paved
5207,25281,235950,LFLP,5348,98,ASP
5208,25285,235984,LFLS,10007,148,ASP
5209,25286,235846,LFLT,3281,98,ASP
5210,25287,235996,LFLU,6890,148,ASP
5211,25288,320371,LFLU,3914,164,GRASS
5212,25289,320373,LFLU,1322,196,GRASS
5213,25290,235921,LFLV,7218,148,ASP
5214,25291,235834,LFLW,5577,98,ASP
5215,25292,235877,LFLX,11483,148,CON
5216,25293,235889,LFLY,5971,148,ASP
5217,25295,235964,LFMA,4934,98,ASP
5218,25296,235965,LFMC,2625,98,ASP
5219,25297,235966,LFMC,4593,98,ASP
5220,25298,235915,LFMD,2493,59,ASP
5221,25299,235916,LFMD,5052,148,ASP
5222,25300,335389,LFMD,1804,164,grass
5223,25303,235988,LFMH,7546,148,ASP
5224,25304,235856,LFMI,12303,197,ASP
5225,25305,235880,LFMK,6726,148,ASP
5226,25306,235999,LFML,11483,148,ASP
5227,25307,235998,LFML,7776,148,ASP
5228,25308,235852,LFMN,8622,148,ASP
5229,25309,235851,LFMN,9721,148,ASP
5230,25310,236037,LFMO,7909,197,CON
5231,25311,235951,LFMP,3560,66,ASP
5232,25312,235952,LFMP,8202,148,ASP
5233,25313,235938,LFMQ,5069,98,ASP
5234,25314,235841,LFMS,4576,98,ASP
5235,25315,235861,LFMT,8530,164,ASP
5236,25316,235860,LFMT,3609,98,ASP
5237,25317,235826,LFMU,5971,148,ASP
5238,25318,235991,LFMV,6168,148,ASP
5239,25320,236003,LFMY,6565,148,CON
5240,25321,235961,LFMZ,3281,98,ASP
5241,25324,576850,LFNB,4265,98,ASP
5242,25326,235885,LFNH,3937,66,ASP
5243,25329,236020,LFOA,11493,148,ASP
5244,25330,235868,LFOB,3625,98,ASP
5245,25331,235869,LFOB,7972,148,ASP
5246,25332,235922,LFOC,7552,148,ASP
5247,25333,235864,LFOD,4757,98,ASP
5248,25334,236008,LFOE,9826,148,ASP
5249,25336,236036,LFOH,7546,130,ASP
5250,25337,235882,LFOI,4101,75,CON
5251,25338,312606,LFOI,2950,330,Grass
5252,25339,312607,LFOI,1880,260,Grass
5253,25340,235990,LFOJ,7887,148,ASP
5254,25341,236038,LFOK,12664,148,CON
5255,25343,235859,LFOP,5577,148,ASP
5256,25344,260356,LFOP,2952,262,GRASS
5257,25345,260345,LFOQ,3018,230,GRS
5258,25346,235876,LFOQ,4101,98,ASP
5259,25348,236033,LFOT,7887,148,CON
5260,25349,236062,LFOU,4528,98,ASP
5261,25350,236028,LFOV,5453,98,ASP
5262,25352,235873,LFOZ,5250,98,ASP
5263,25354,235905,LFPB,7858,148,ASP
5264,25355,235906,LFPB,9813,148,CON
5265,25356,235907,LFPB,6060,148,ASP
5266,25357,235850,LFPC,7871,164,CON
5267,25359,259963,LFPE,3757,328,GRASS
5268,25360,259966,LFPE,3527,328,grass
5269,25361,259964,LFPE,3346,328,grass
5270,25362,259965,LFPE,3346,328,grass
5271,25363,235946,LFPG,13829,148,ASP
5272,25364,235945,LFPG,8858,197,CON
5273,25365,235948,LFPG,8858,197,ASP
5274,25366,235947,LFPG,13780,148,ASP
5275,25370,235976,LFPK,4593,66,PEM
5276,25371,260347,LFPK,5217,66,paved
5277,25372,235978,LFPK,2132,164,GRS
5278,25373,235977,LFPK,2165,262,GRS
5279,25374,313902,LFPL,2296,65,Paved
5280,25375,313908,LFPL,3608,328,Grass
5281,25376,236025,LFPM,4265,98,ASP
5282,25377,236026,LFPM,6480,148,ASP
5283,25378,235836,LFPN,3609,98,ASP
5284,25379,235835,LFPN,3445,98,ASP
5285,25380,236054,LFPO,7874,197,CON
5286,25381,236055,LFPO,11975,148,ASP
5287,25382,236056,LFPO,10892,148,CON
5288,25387,235985,LFPT,5541,164,ASP
5289,25388,235986,LFPT,5413,164,ASP
5290,25389,235974,LFPV,5948,148,ASP
5291,25392,260032,LFPZ,2919,328,GRS
5292,25393,260031,LFPZ,2838,196,GRS
5293,25394,235960,LFQA,3773,98,ASP
5294,25395,236000,LFQB,2408,328,GRS
5295,25396,236001,LFQB,5413,98,ASP
5296,25397,236002,LFQB,2953,328,GRS
5297,25398,235911,LFQC,3410,66,ASP
5298,25399,567156,LFQC,2460,246,grass
5299,25400,235949,LFQE,7874,148,ASP
5300,25401,235968,LFQF,3350,98,ASP
5301,25402,235969,LFQF,2087,164,GRS
5302,25403,235928,LFQG,5348,98,ASP
5303,25405,269333,LFQJ,2625,263,GRS
5304,25406,236022,LFQJ,4265,98,ASP
5305,25411,236045,LFQM,4593,75,ASP
5306,25414,260353,LFQO,2749,262,Grass
5307,25415,246299,LFQO,2749,164,Grass
5308,25416,260352,LFQO,2789,262,Grass
5309,25417,326330,LFQO,2789,164,Grass
5310,25418,235919,LFQP,7205,148,ASP
5311,25419,235883,LFQQ,5184,98,ASP
5312,25420,235884,LFQQ,9268,148,ASP
5313,25422,236014,LFQT,6037,98,ASP
5314,25423,235933,LFQV,4921,98,ASP
5315,25424,235997,LFQW,4731,66,ASP
5316,25425,235897,LFRB,2297,59,ASP
5317,25426,235896,LFRB,10171,148,ASP
5318,25427,235840,LFRC,8005,148,ASP
5319,25428,235972,LFRD,4708,148,ASP
5320,25429,235973,LFRD,7218,148,ASP
5321,25430,235959,LFRE,3117,82,ASP
5322,25431,235842,LFRF,3150,98,ASP
5323,25432,235962,LFRG,8366,148,ASP
5324,25433,235871,LFRH,5479,148,CON
5325,25434,235872,LFRH,7884,148,CON
5326,25435,235975,LFRI,5085,98,ASP
5327,25436,235920,LFRJ,8858,148,CON
5328,25437,235912,LFRK,3871,98,ASP
5329,25438,235913,LFRK,6233,148,ASP
5330,25439,350002,LFRK,2624,164,Not paved
5331,25440,236016,LFRL,3635,131,ASP
5332,25441,236017,LFRL,2133,177,GRS
5333,25442,236048,LFRM,4658,98,ASP
5334,25443,540885,LFRM,3182,262,GRS
5335,25444,236034,LFRN,6890,148,ASP
5336,25445,236035,LFRN,2788,98,ASP
5337,25446,236039,LFRO,5577,148,ASP
5338,25447,235923,LFRQ,2657,148,ASP
5339,25448,235924,LFRQ,7054,148,ASP
5340,25449,235944,LFRS,9514,148,ASP
5341,25450,236023,LFRT,7218,148,ASP
5342,25451,236009,LFRU,5305,118,ASP
5343,25452,260354,LFRU,2772,262,UNK
5344,25453,235898,LFRV,5020,148,ASP
5345,25454,235899,LFRV,3363,197,GRS
5346,25455,235865,LFRZ,7874,148,ASP
5347,25456,236006,LFSB,5626,197,CON
5348,25457,236007,LFSB,12795,197,CON
5349,25458,235866,LFSD,5905,118,ASP
5350,25459,235867,LFSD,7874,148,ASP
5351,25461,235881,LFSG,8858,148,CON
5352,25462,235843,LFSH,3264,59,ASP
5353,25463,235844,LFSH,3159,262,Turf
5354,25464,235939,LFSI,7913,148,ASP
5355,25465,332278,LFSL,6890,147,asphalt
5356,25466,236027,LFSM,5578,66,ASP
5357,25467,236010,LFSN,5249,131,ASP
5358,25468,235970,LFSO,7878,148,CON
5359,25469,235993,LFSP,3281,98,ASP
5360,25470,235892,LFST,7874,148,ASP
5361,25474,235894,LFSX,7596,118,ASP
5362,25475,235895,LFSX,7982,148,ASP
5363,25476,236031,LFTF,6471,98,ASP
5364,25477,235890,LFTH,6955,148,ASP
5365,25478,235891,LFTH,6240,164,ASP
5366,25479,235967,LFTW,8005,148,CON
5367,25480,576849,LFTZ,3514,98,ASP
5368,25481,238690,LFVM,3280,65,ASP
5369,25482,238691,LFVP,5900,150,ASP
5370,25483,236041,LFXA,6562,98,ASP
5371,25484,236042,LFXA,2625,328,GRS
5372,25495,236361,LGAD,10299,148,ASP
5373,25496,236338,LGAL,8471,148,ASP
5374,25497,236331,LGAV,12467,148,ASP
5375,25498,236330,LGAV,13123,148,ASP
5376,25499,236337,LGAX,5956,98,ASP
5377,25500,236363,LGBL,9052,148,ASP
5378,25501,236349,LGEL,8985,131,ASP
5379,25502,236340,LGHI,4957,98,ASP
5380,25503,236388,LGIK,4551,98,ASP
5381,25504,236354,LGIO,7874,148,ASP
5382,25505,236379,LGIR,8904,148,ASP
5383,25506,236380,LGIR,5138,164,ASP
5384,25507,236381,LGIR,2559,131,ASP
5385,25508,236375,LGKA,8852,148,ASP
5386,25509,236384,LGKC,4794,98,ASP
5387,25510,236358,LGKF,7992,148,ASP
5388,25511,260069,LGKJ,2618,82,ASPH
5389,25512,236351,LGKL,8868,148,ASP
5390,25513,236371,LGKM,4364,92,ASP
5391,25514,236341,LGKO,7841,148,ASP
5392,25515,236382,LGKP,7871,98,ASP
5393,25516,236334,LGKR,7792,148,ASP
5394,25517,236386,LGKS,3221,82,ASP
5395,25518,236374,LGKV,9844,148,ASP
5396,25519,327750,LGKY,3330,98,ASP
5397,25520,236376,LGKZ,5978,98,ASP
5398,25521,236342,LGLE,3320,98,ASP
5399,25522,236366,LGLM,9895,148,ASP
5400,25523,236367,LGLR,11939,148,ASP
5401,25524,236368,LGLR,9711,98,ASP
5402,25525,236346,LGMG,3953,125,ASP
5403,25526,236344,LGMK,6240,98,ASP
5404,25527,260070,LGML,3527,82,ASP
5405,25528,236372,LGMT,7894,148,ASP
5406,25529,327757,LGPA,4593,98,ASP
5407,25530,236343,LGPL,3245,98,ASP
5408,25531,236333,LGPZ,9419,148,ASP
5409,25532,236335,LGRD,7874,148,ASP
5410,25533,236336,LGRD,3937,197,ASP
5411,25534,236347,LGRP,10846,148,ASP
5412,25535,236360,LGRX,10999,70,ASP
5413,25536,236359,LGRX,10997,148,PEM
5414,25537,236370,LGSA,10982,148,ASP
5415,25538,236362,LGSK,5341,98,ASP
5416,25539,236383,LGSM,6706,148,ASP
5417,25540,236364,LGSO,3542,98,ASP
5418,25541,236339,LGSP,3280,75,ASP
5419,25542,236348,LGSR,7208,98,ASP
5420,25543,236387,LGST,6804,148,ASP
5421,25544,236355,LGSY,9849,98,ASP
5422,25545,236352,LGTG,9810,148,ASP
5423,25546,236365,LGTL,8881,164,ASP
5424,25547,236356,LGTP,6368,98,ASP
5425,25548,236377,LGTS,11286,164,ASP
5426,25549,236378,LGTS,7907,197,ASP
5427,25550,236353,LGTT,5311,149,ASP
5428,25551,236369,LGZA,7310,148,ASP
5429,25555,236449,LHBP,12162,148,CON
5430,25556,236448,LHBP,9875,148,CON
5431,25557,430317,LHBS,3215,197,grass
5432,25558,236446,LHDC,8196,131,CON
5433,25559,236447,LHDC,8087,230,CON
5434,25567,331148,LHJK,1968,59,ASP
5435,25568,331149,LHJK,3281,98,GRS
5436,25570,236454,LHKE,8200,197,CON
5437,25578,236441,LHNY,3281,197,GRS
5438,25579,236440,LHNY,3281,66,ASP
5439,25580,236443,LHOY,5249,984,GRS
5440,25581,236445,LHPP,4922,98,ASP
5441,25582,236438,LHPR,6660,98,ASP
5442,25583,236439,LHPR,3720,140,GRE
5443,25584,236452,LHSA,6562,197,ASP
5444,25585,236453,LHSA,5365,200,GRE
5445,25586,236450,LHSM,8202,197,CON
5446,25587,236451,LHSM,3100,212,GRS
5447,25588,236455,LHSN,6562,229,ASP
5448,25589,271004,LHTL,5800,197,concrete
5449,25598,236987,LIBA,8727,144,ASP
5450,25599,237044,LIBC,6562,148,ASP
5451,25600,237052,LIBD,9843,148,ASP
5452,25601,237053,LIBD,512,164,ASP
5453,25602,237026,LIBF,5692,154,ASP
5454,25603,237027,LIBG,10499,148,ASP
5455,25604,237056,LIBN,6240,190,ASP
5456,25605,236975,LIBP,7933,148,ASP
5457,25606,237057,LIBR,5892,148,ASP
5458,25607,237058,LIBR,10000,148,ASP
5459,25608,237032,LIBV,9829,98,ASP
5460,25609,237031,LIBV,9846,148,ASP
5461,25610,237018,LICA,9898,148,ASP
5462,25611,298717,LICB,8070,148,asphalt
5463,25612,237038,LICC,7989,148,ASP
5464,25613,237028,LICD,5906,148,ASP
5465,25614,237048,LICG,4003,98,ASP
5466,25615,237049,LICG,5495,148,ASP
5467,25616,236980,LICJ,6804,148,ASP
5468,25617,236981,LICJ,10912,197,ASP
5469,25618,237071,LICP,4016,148,ASP
5470,25619,237015,LICR,5574,148,ASP
5471,25620,237016,LICR,6549,148,ASP
5472,25621,236983,LICT,8852,148,ASP
5473,25622,236985,LICZ,8012,98,ASP
5474,25623,236984,LICZ,8077,148,ASP
5475,25626,237063,LIDE,3976,98,ASP
5476,25635,236995,LIDT,3707,98,ASP
5477,25639,237043,LIEA,9843,148,ASP
5478,25640,236977,LIED,9810,148,ASP
5479,25641,236976,LIED,8565,74,ASP
5480,25642,237017,LIEE,9196,148,ASP
5481,25643,236993,LIEO,9006,148,ASP
5482,25644,269324,LIER,3934,98,BITUMINOUS
5483,25645,237045,LIET,3898,98,ASP
5484,25649,301871,LILA,2100,98,grass
5485,25651,237006,LILE,4860,98,ASP
5486,25653,597279,LILI,1837,75,Grass
5487,25654,236999,LILN,4659,131,ASP
5488,25659,237020,LIMA,3524,98,ASP
5489,25660,237019,LIMA,2461,131,GRS
5490,25661,236978,LIMB,3543,98,ASP
5491,25662,237001,LIMC,12861,197,ASP
5492,25663,237000,LIMC,12861,197,ASP
5493,25664,237060,LIME,9429,148,ASP
5494,25665,237061,LIME,2343,59,ASP
5495,25666,237021,LIMF,10827,197,ASP
5496,25667,236971,LIMG,4688,148,ASP
5497,25668,237011,LIMJ,9564,148,ASP
5498,25669,237040,LIML,8012,197,ASP
5499,25670,237039,LIML,1972,72,BIT
5500,25671,237042,LIMN,9818,94,ASP
5501,25672,237033,LIMP,6962,148,ASP
5502,25673,236986,LIMS,9828,148,ASP
5503,25674,237046,LIMW,4088,98,ASP
5504,25675,236982,LIMZ,6903,148,ASP
5505,25678,253061,LIPA,8551,144,ASP
5506,25679,237009,LIPB,4698,148,ASP
5507,25680,237010,LIPB,2290,66,GRS
5508,25681,237035,LIPC,10007,148,ASP
5509,25683,237036,LIPE,9196,148,ASP
5510,25685,237008,LIPH,7941,144,ASP
5511,25686,237014,LIPI,8365,144,ASP
5512,25687,237025,LIPK,7907,148,ASP
5513,25688,237003,LIPL,9813,148,ASP
5514,25690,236998,LIPN,3327,72,ASP
5515,25691,237064,LIPO,9810,148,ASP
5516,25692,237059,LIPQ,9843,148,ASP
5517,25693,236997,LIPR,9828,148,ASP
5518,25694,236992,LIPS,9816,105,ASP
5519,25695,237037,LIPU,3681,98,ASP
5520,25696,323480,LIPV,3261,148,GRASS
5521,25697,236994,LIPX,10064,148,ASP
5522,25698,237002,LIPY,9718,148,ASP
5523,25699,237024,LIPZ,9121,148,ASP
5524,25700,237023,LIPZ,10827,148,ASP
5525,25704,237041,LIQS,4570,98,ASP
5526,25705,337576,LIQW,2969,75,ASP
5527,25706,236988,LIRA,7226,147,ASP
5528,25707,237012,LIRE,8335,148,ASP
5529,25708,237013,LIRE,8138,98,ASP
5530,25709,236972,LIRF,10849,147,ASP
5531,25710,260377,LIRF,11818,148,ASP
5532,25711,236974,LIRF,12801,196,ASP
5533,25712,236973,LIRF,12801,196,ASP
5534,25713,237050,LIRG,3937,197,GRS
5535,25714,237051,LIRG,4797,98,ASP
5536,25715,237069,LIRI,6437,148,ASP
5537,25716,236996,LIRJ,3114,75,ASP
5538,25717,237047,LIRL,5577,131,ASP
5539,25718,237007,LIRM,9813,98,ASP
5540,25719,237034,LIRN,8622,148,ASP
5541,25720,237005,LIRP,9160,141,ASP
5542,25721,237004,LIRP,9820,148,ASP
5543,25722,236979,LIRQ,5118,148,ASP
5544,25723,237054,LIRS,9823,148,ASP
5545,25724,237055,LIRS,7723,82,ASP
5546,25725,237062,LIRU,3556,98,ASP
5547,25726,237066,LIRV,4265,164,ASPH
5548,25727,237068,LIRV,3297,82,ASP
5549,25728,237067,LIRV,1936,112,ASP
5550,25729,576853,LIRZ,7215,148,ASP
5551,25735,238853,LJCE,9843,148,ASP
5552,25739,238858,LJLJ,10827,148,ASP
5553,25740,238855,LJMB,8202,148,ASP
5554,25741,238856,LJMB,3937,197,GRS
5555,25747,238854,LJPZ,3939,98,ASP
5556,25748,238857,LJSG,3950,70,ASP
5557,25753,330074,LKBU,2395,98,GRS
5558,25754,319931,LKBU,2395,75,GRS
5559,25760,235697,LKCS,8202,262,CON
5560,25761,352690,LKCV,4295,131,GRASS
5561,25762,235698,LKCV,7875,197,CON
5562,25766,235699,LKHK,7874,187,CON
5563,25767,251508,LKHK,2625,82,Grass
5564,25771,235681,LKHV,3838,100,ASP
5565,25774,235701,LKKB,6562,148,ASP
5566,25779,235692,LKKU,6562,98,CON
5567,25780,235694,LKKU,4855,262,GRS
5568,25781,235693,LKKU,5544,197,GRS
5569,25782,235687,LKKV,7054,98,ASP
5570,25783,330450,LKKV,2624,59,grass
5571,25786,235680,LKLN,4757,197,CON
5572,25791,235684,LKMH,5094,98,CON
5573,25792,235685,LKMH,3231,200,GRS
5574,25798,235686,LKMT,11484,207,CON
5575,25799,235700,LKNA,7874,148,CON
5576,25807,235696,LKPD,8203,246,CON
5577,25809,235683,LKPM,3280,59,GRS
5578,25810,235682,LKPM,4527,98,ASP
5579,25813,235702,LKPO,8123,197,CON
5580,25814,235689,LKPR,6955,197,ASP
5581,25815,235690,LKPR,12189,148,CON
5582,25816,235691,LKPR,10663,148,CON
5583,25819,331840,LKRO,2756,98,GRS
5584,25820,259711,LKRO,4593,206,GRS
5585,25827,311178,LKSZ,2760,100,grass
5586,25828,271038,LKSZ,4314,394,grass
5587,25831,235695,LKTB,8694,197,CON
5588,25835,259718,LKUL,2559,98,Turf/Grass
5589,25837,235688,LKVO,8203,148,ASP
5590,25838,330474,LKVO,5905,164,Grass
5591,25903,236953,LLBG,9094,197,ASP
5592,25904,236954,LLBG,13327,148,ASP
5593,25905,236955,LLBG,10209,148,ASP
5594,25907,236939,LLBS,3384,69,ASP
5595,25908,236964,LLEK,7830,150,ASP
5596,25909,236963,LLEK,7835,150,ASP
5597,25910,236965,LLEK,7880,150,ASP
5598,25911,236940,LLES,3990,100,PEM
5599,25912,236966,LLEY,3943,60,ASP
5600,25914,236951,LLHA,4324,98,ASP
5601,25918,236941,LLHS,7905,150,ASP
5602,25919,236943,LLHS,8005,115,ASP
5603,25920,236942,LLHS,8040,150,ASP
5604,25922,236935,LLIB,3190,100,ASP
5605,25923,236936,LLIB,3655,100,ASP
5606,25925,236967,LLMG,6982,70,ASP
5607,25926,236962,LLMZ,3937,98,ASP
5608,25927,236958,LLNV,10991,147,ASP
5609,25928,236960,LLNV,8530,147,ASP
5610,25929,236959,LLNV,8395,70,ASP
5611,25930,236961,LLNV,2806,70,ASP
5612,25931,236950,LLOV,8530,148,ASP
5613,25932,236949,LLOV,9843,148,ASP
5614,25933,236944,LLRD,8550,145,ASP
5615,25934,236945,LLRD,7975,115,ASP
5616,25935,236946,LLRD,7895,150,ASP
5617,25936,236948,LLRM,8858,148,ASP
5618,25937,236947,LLRM,9876,148,ASP
5619,25940,237627,LMML,7799,148,ASP
5620,25941,237628,LMML,11627,197,ASP
5621,25946,246300,LOAG,2965,59,ASPHALT
5622,25947,233579,LOAN,3500,75,ASP
5623,25950,247721,LOAU,2625,59,ASPHALT
5624,25951,257428,LOAV,3018,98,GRASS
5625,25952,257429,LOAV,3116,75,ASPHALT
5626,25953,317148,LOAV,2133,82,grass
5627,25956,255238,LOGG,2690,59,ASPHALT
5628,25961,253799,LOGO,2395,98,ASPHALT
5629,25965,251509,LOIH,2067,59,ASPHALT
5630,25966,247722,LOIJ,2461,59,ASPHALT
5631,25974,255239,LOKN,2329,82,GRASS
5632,25988,233588,LOLW,4560,98,ASP
5633,25989,233590,LOLW,3051,164,GRS
5634,25990,233589,LOLW,2952,148,GRS
5635,25996,246303,LOSM,2690,82,GRASS
5636,25997,233574,LOWG,9842,148,ASP
5637,25998,233576,LOWG,2100,98,GRS
5638,25999,233575,LOWG,2493,82,GRS
5639,26000,233580,LOWI,6562,148,ASP
5640,26001,233585,LOWK,8924,148,CON
5641,26002,233584,LOWK,2427,90,GRS
5642,26003,233586,LOWL,9843,197,ASP
5643,26004,233587,LOWL,2165,148,GRS
5644,26005,233581,LOWS,9022,148,CON
5645,26006,233577,LOWW,11483,148,ASP
5646,26007,233578,LOWW,11811,148,ASP
5647,26008,255242,LOWZ,2559,59,ASPHALT
5648,26009,255241,LOWZ,984,164,GRASS
5649,26012,320980,LOXT,4593,196,ASPHALT
5650,26013,233583,LOXZ,4625,131,GRS
5651,26014,233582,LOXZ,9022,197,ASP
5652,26016,238347,LPAR,9810,148,ASP
5653,26017,238350,LPAV,4593,164,ASP
5654,26018,238334,LPAZ,334,148,ASP
5655,26019,238335,LPAZ,1004,148,ASP
5656,26020,238336,LPAZ,10000,197,CON
5657,26021,238346,LPBG,5600,98,ASP
5658,26022,238339,LPBJ,11319,197,CON
5659,26023,238338,LPBJ,9682,98,CON
5660,26024,238321,LPBR,3081,75,ASP
5661,26025,315899,LPCB,4790,98,Asphalt
5662,26027,238324,LPCO,3018,98,CON
5663,26028,238351,LPCS,4593,98,ASP
5664,26029,238317,LPEV,4265,75,ASP
5665,26030,238318,LPEV,2100,98,GVL
5666,26031,238316,LPFL,4593,98,ASP
5667,26032,238348,LPFR,8169,148,ASP
5668,26033,238323,LPGR,4529,98,CON
5669,26035,238319,LPHR,5233,148,ASP
5670,26038,238314,LPLA,10870,197,ASP
5671,26039,238328,LPMA,9110,148,ASP
5672,26042,238330,LPMR,9816,148,CON
5673,26043,238341,LPMT,7044,148,ASP
5674,26044,238342,LPMT,8005,148,CON
5675,26046,238337,LPOV,8005,148,CON
5676,26047,238329,LPPD,8192,148,ASP
5677,26048,238331,LPPI,5725,148,ASP
5678,26049,238320,LPPM,2822,89,ASP
5679,26050,238322,LPPR,11417,148,ASP
5680,26051,238332,LPPS,9861,148,CON
5681,26052,238344,LPPT,12162,148,ASP
5682,26053,238345,LPPT,7874,148,ASP
5683,26054,238333,LPSJ,4633,148,ASP
5684,26055,430679,LPSO,5906,98,asphalt
5685,26056,238327,LPST,5906,131,ASP
5686,26057,238325,LPTN,7530,148,ASP
5687,26058,238326,LPTN,3937,74,ASP
5688,26059,271018,LPVL,5606,98,ASP
5689,26060,238349,LPVR,3107,98,ASP
5690,26061,238340,LPVZ,4035,98,ASP
5691,26063,233685,LQBK,8202,148,ASP
5692,26065,233688,LQMO,7874,158,ASP
5693,26066,233686,LQSA,8666,150,ASP
5694,26067,233687,LQTZ,8152,148,ASP
5695,26072,238401,LRAR,6562,148,CON
5696,26073,238398,LRBC,8203,262,CON
5697,26074,238408,LRBM,7054,148,ASP
5698,26075,238399,LRBS,10499,148,CON
5699,26078,238409,LRCK,11483,148,CON
5700,26079,238395,LRCL,6693,148,CON
5701,26081,238397,LRCS,6562,148,CON
5702,26082,238388,LRCT,8202,164,CON
5703,26083,238406,LRCV,8203,148,CON
5704,26084,238410,LRIA,7874,148,CON
5705,26085,238396,LROD,6890,148,CON
5706,26086,238404,LROP,11484,148,ASP
5707,26087,238403,LROP,11484,148,ASP
5708,26090,238394,LRSB,8629,148,CON
5709,26091,238407,LRSM,8160,148,CON
5710,26092,238393,LRSV,8070,148,CON
5711,26093,238405,LRTC,6517,98,CON
5712,26094,238400,LRTM,6562,98,CON
5713,26095,238402,LRTR,11483,148,CON
5714,26182,239133,LSGC,3707,89,ASP
5715,26183,256698,LSGE,2625,75,ASPH
5716,26184,239116,LSGG,12795,164,CONC
5717,26185,239117,LSGG,2700,98,GRASS CAUTION: ATC do NOT apply wake turbulence separation!
5718,26186,239109,LSGK,4593,131,ASP
5719,26187,250741,LSGL,2871,75,CONC
5720,26188,250742,LSGN,2295,66,CONCRETE
5721,26189,254531,LSGP,1837,98,GRASS
5722,26190,259667,LSGR,2641,59,Asphalt
5723,26191,260324,LSGS,6562,131,ASPH
5724,26192,239113,LSGS,1837,98,GRS
5725,26193,239112,LSGS,6562,131,ASP
5726,26195,251513,LSGY,2861,59,ASPH
5727,26196,263458,LSGY,2379,66,GRASS
5728,26198,239115,LSMA,6135,131,ASP
5729,26199,239126,LSMD,7726,130,ASP
5730,26200,239127,LSMD,2130,98,GRS
5731,26201,239118,LSME,8208,130,ASP
5732,26202,239129,LSMM,6571,130,ASP
5733,26203,239105,LSMP,9376,130,ASP
5734,26204,254532,LSPA,2559,98,GRASS
5735,26211,239104,LSPM,6529,131,concrete
5736,26212,250744,LSPN,1870,49,ASPH
5737,26213,253801,LSPV,1640,59,ASPH
5738,26215,253802,LSTA,1817,131,ASPH
5739,26219,239114,LSTS,6726,131,ASP
5740,26222,239108,LSZA,4429,98,ASP
5741,26223,239123,LSZB,5676,98,ASP
5742,26224,239125,LSZB,2133,98,GRS
5743,26225,239124,LSZB,2125,98,GRS
5744,26226,239107,LSZC,6561,130,ASP
5745,26227,239106,LSZC,2771,130,ASP
5746,26229,302425,LSZF,2356,65,asphalt
5747,26230,256699,LSZF,2264,66,GRASS
5748,26231,239130,LSZG,3281,75,ASP
5749,26232,239132,LSZG,1640,98,GRS
5750,26233,239131,LSZG,2297,66,GRS
5751,26234,239120,LSZH,8202,197,CON
5752,26235,239121,LSZH,10827,197,CON
5753,26236,239122,LSZH,12139,197,CON
5754,26238,246304,LSZJ,1640,98,GRASS
5755,26239,254533,LSZK,2051,59,GRASS
5756,26240,249235,LSZL,2297,98,GRASS
5757,26241,249236,LSZL,2625,75,ASPH
5758,26242,331684,LSZL,2297,98,GRASS
5759,26246,255244,LSZO,1673,98,GRASS
5760,26247,255245,LSZO,1591,98,GRASS
5761,26248,256700,LSZP,2264,82,GRASS
5762,26249,300137,LSZQ,2625,59,ASP
